Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
11.08.2023 - 14:02,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,408,408,210,51.470588235294116,Администратор,Выдан
11.08.2023 - 16:10,Заказ,Наклейка защитного стекла (Услуга),2,203,406,406,100.0,Иванов Сергей,Выдан
11.08.2023 - 16:57,Заказ,Диагностика,1,464,464,464,100.0,Администратор,Выдан
11.08.2023 - 17:35,Продажа,Чехол силиконовый прозрачный,1,270,270,208,77.03703703703704,Петров Роман,
12.08.2023 - 11:00,Заказ,Чехол силиконовый прозрачный,1,313,313,256,81.78913738019169,Иванов Сергей,Выдан
12.08.2023 - 12:42,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,466,466,276,59.227467811158796,Администратор,Выдан
12.08.2023 - 16:46,Заказ,Чехол силиконовый прозрачный,1,280,280,219,78.21428571428571,Петров Роман,Выдан
12.08.2023 - 17:39,Заказ,Установка Windows 10/11 + Драйвера,1,1164,1164,1164,100.0,Администратор,Выдан
12.08.2023 - 18:23,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,414,414,223,53.864734299516904,Иванов Сергей,
12.08.2023 - 19:39,Заказ,Чистка системы охлаждения с заменой термопасты,1,1640,1640,1543,94.08536585365853,Иванов Сергей,Выдан
13.08.2023 - 11:42,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,422,422,214,50.71090047393365,Администратор,
13.08.2023 - 15:39,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,417,417,212,50.83932853717026,Петров Роман,
13.08.2023 - 17:51,Заказ,"15.6"" WXGA HD LED Глянцевый 40pin (NT156WH)",1,4655,4655,1435,30.82706766917293,Сидоров Алексей,Выдан
13.08.2023 - 18:51,Заказ,Чехол силиконовый прозрачный,1,272,272,211,77.57352941176471,Иванов Сергей,Выдан
13.08.2023 - 19:27,Заказ,Восстановление цепи питания,1,4134,4134,3649,88.26802128688921,Петров Роман,Выдан
14.08.2023 - 13:29,Заказ,Чехол силиконовый прозрачный,1,309,309,250,80.90614886731392,Петров Роман,Выдан
14.08.2023 - 19:38,Заказ,Установка Windows 10/11 + Драйвера,2,1175,2350,2350,100.0,Петров Роман,Выдан
14.08.2023 - 19:49,Заказ,Установка Windows 10/11 + Драйвера,1,1251,1251,1251,100.0,Администратор,Выдан
15.08.2023 - 10:55,Заказ,Прошивка Android/iOS,1,1071,1071,1071,100.0,Петров Роман,Выдан
15.08.2023 - 10:56,Заказ,Блок питания Apple 20W (Copy),1,1096,1096,698,63.68613138686131,Иванов Сергей,Выдан
15.08.2023 - 12:18,Заказ,Прошивка Android/iOS,1,940,940,940,100.0,Сидоров Алексей,Выдан
15.08.2023 - 14:16,Заказ,Чистка системы охлаждения с заменой термопасты,1,1531,1531,1431,93.46832135858915,Администратор,Выдан
15.08.2023 - 15:35,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),2,1114,2228,1116,50.08976660682226,Иванов Сергей,Выдан
15.08.2023 - 17:33,Продажа,Чехол силиконовый прозрачный,1,326,326,266,81.59509202453987,Петров Роман,
15.08.2023 - 18:51,Заказ,Наклейка защитного стекла (Услуга),1,200,200,200,100.0,Администратор,Выдан
15.08.2023 - 19:43,Заказ,Диагностика,2,503,1006,1006,100.0,Иванов Сергей,Выдан
16.08.2023 - 10:17,Заказ,Восстановление цепи питания,1,4535,4535,4043,89.1510474090408,Иванов Сергей,Выдан
16.08.2023 - 10:54,Заказ,Кабель USB - Lightning (Foxconn),1,648,648,494,76.23456790123457,Сидоров Алексей,Выдан
16.08.2023 - 12:37,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1226,1226,1125,91.76182707993475,Администратор,Выдан
16.08.2023 - 15:49,Заказ,Чистка системы охлаждения с заменой термопасты,1,1429,1429,1330,93.07207837648706,Иванов Сергей,Выдан
16.08.2023 - 16:22,Заказ,Наклейка защитного стекла (Услуга),1,206,206,206,100.0,Петров Роман,Выдан
16.08.2023 - 17:16,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1300,1300,1204,92.61538461538461,Петров Роман,Выдан
17.08.2023 - 14:21,Заказ,Чистка системы охлаждения с заменой термопасты,1,1575,1575,1478,93.84126984126983,Администратор,Выдан
17.08.2023 - 16:31,Заказ,Дисплей iPhone 11 (Копия AAA),1,2496,2496,1074,43.02884615384615,Иванов Сергей,Выдан
17.08.2023 - 17:23,Заказ,Дисплей iPhone 11 (Копия AAA),1,2393,2393,1058,44.21228583368157,Администратор,Выдан
17.08.2023 - 17:25,Заказ,Защитное стекло 3D для iPhone 11/XR,1,507,507,459,90.53254437869822,Сидоров Алексей,Выдан
17.08.2023 - 17:53,Заказ,Кабель USB - Lightning (Foxconn),1,582,582,439,75.4295532646048,Иванов Сергей,Выдан
17.08.2023 - 18:29,Заказ,Наклейка защитного стекла (Услуга),1,181,181,181,100.0,Администратор,Выдан
17.08.2023 - 18:34,Заказ,Прошивка Android/iOS,1,998,998,998,100.0,Сидоров Алексей,Выдан
18.08.2023 - 10:17,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1249,1249,1149,91.99359487590073,Петров Роман,Выдан
18.08.2023 - 10:39,Продажа,Защитное стекло 3D для iPhone 11/XR,1,463,463,412,88.98488120950324,Петров Роман,
18.08.2023 - 14:45,Заказ,Восстановление цепи питания,1,4788,4788,4312,90.05847953216374,Иванов Сергей,Выдан
18.08.2023 - 17:04,Заказ,Защитное стекло 3D для iPhone 11/XR,2,532,1064,970,91.16541353383458,Сидоров Алексей,Выдан
18.08.2023 - 17:07,Заказ,Наклейка защитного стекла (Услуга),1,208,208,208,100.0,Сидоров Алексей,Выдан
19.08.2023 - 11:39,Заказ,Дисплей iPhone 11 (Копия AAA),1,2721,2721,1313,48.25431826534362,Сидоров Алексей,Выдан
19.08.2023 - 11:50,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5504,5504,1845,33.52107558139535,Администратор,Выдан
19.08.2023 - 12:01,Заказ,Установка Windows 10/11 + Драйвера,1,1088,1088,1088,100.0,Администратор,Выдан
19.08.2023 - 16:47,Заказ,Диагностика,1,504,504,504,100.0,Сидоров Алексей,Выдан
20.08.2023 - 11:57,Заказ,Установка Windows 10/11 + Драйвера,1,1304,1304,1304,100.0,Сидоров Алексей,Выдан
20.08.2023 - 14:37,Заказ,Чистка системы охлаждения с заменой термопасты,1,1442,1442,1345,93.2732316227462,Петров Роман,Выдан
20.08.2023 - 19:48,Заказ,Установка Windows 10/11 + Драйвера,1,1234,1234,1234,100.0,Иванов Сергей,Выдан
20.08.2023 - 19:52,Заказ,Восстановление цепи питания,1,4404,4404,3922,89.05540417801998,Петров Роман,Выдан
21.08.2023 - 12:23,Продажа,Защитное стекло 3D для iPhone 11/XR,1,452,452,404,89.38053097345133,Иванов Сергей,
21.08.2023 - 15:56,Заказ,Прошивка Android/iOS,1,1034,1034,1034,100.0,Администратор,Выдан
21.08.2023 - 17:21,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1118,1118,1021,91.32379248658319,Иванов Сергей,Выдан
21.08.2023 - 18:52,Заказ,Диагностика,2,467,934,934,100.0,Администратор,Выдан
21.08.2023 - 19:44,Заказ,Чистка системы охлаждения с заменой термопасты,1,1409,1409,1314,93.25762952448545,Администратор,Выдан
22.08.2023 - 12:35,Заказ,Наклейка защитного стекла (Услуга),2,195,390,390,100.0,Иванов Сергей,Выдан
22.08.2023 - 13:36,Заказ,Диагностика,1,540,540,540,100.0,Петров Роман,Выдан
23.08.2023 - 10:24,Заказ,Установка Windows 10/11 + Драйвера,1,1263,1263,1263,100.0,Сидоров Алексей,Выдан
23.08.2023 - 10:25,Заказ,Чистка системы охлаждения с заменой термопасты,2,1383,2766,2560,92.5524222704266,Администратор,Выдан
24.08.2023 - 10:46,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1081,1081,509,47.08603145235893,Администратор,Выдан
24.08.2023 - 13:31,Заказ,Наклейка защитного стекла (Услуга),1,217,217,217,100.0,Администратор,Выдан
24.08.2023 - 14:18,Заказ,Восстановление цепи питания,1,4775,4775,4290,89.84293193717278,Сидоров Алексей,Выдан
24.08.2023 - 16:20,Заказ,Кабель USB - Lightning (Foxconn),1,585,585,435,74.35897435897436,Петров Роман,Выдан
24.08.2023 - 18:18,Заказ,Жесткий диск Seagate BarraCuda 1TB,1,3531,3531,640,18.125177003681678,Иванов Сергей,Выдан
25.08.2023 - 10:55,Заказ,Чистка системы охлаждения с заменой термопасты,1,1474,1474,1377,93.41926729986432,Сидоров Алексей,Выдан
25.08.2023 - 12:10,Заказ,Чистка системы охлаждения с заменой термопасты,1,1639,1639,1535,93.65466748017084,Иванов Сергей,Выдан
25.08.2023 - 12:46,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1187,1187,1090,91.82813816343723,Сидоров Алексей,Выдан
25.08.2023 - 14:27,Заказ,Диагностика,2,518,1036,1036,100.0,Петров Роман,Выдан
25.08.2023 - 14:38,Продажа,Защитное стекло 3D для iPhone 11/XR,1,514,514,466,90.6614785992218,Иванов Сергей,
25.08.2023 - 14:55,Продажа,Кабель USB - Lightning (Foxconn),1,643,643,490,76.20528771384136,Иванов Сергей,
25.08.2023 - 16:07,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,5810,5810,1981,34.096385542168676,Сидоров Алексей,Выдан
25.08.2023 - 17:25,Продажа,Защитное стекло 3D для iPhone 11/XR,1,473,473,424,89.64059196617336,Петров Роман,
25.08.2023 - 17:40,Заказ,Кабель USB - Lightning (Foxconn),1,640,640,486,75.9375,Петров Роман,Выдан
25.08.2023 - 19:39,Заказ,Наклейка защитного стекла (Услуга),1,199,199,199,100.0,Сидоров Алексей,Выдан
26.08.2023 - 11:53,Заказ,Чистка системы охлаждения с заменой термопасты,1,1543,1543,1440,93.3246921581335,Администратор,Выдан
26.08.2023 - 12:39,Заказ,SSD накопитель Kingston 240GB,2,2131,4262,1388,32.5668700140779,Иванов Сергей,Выдан
26.08.2023 - 15:04,Заказ,Чистка системы охлаждения с заменой термопасты,1,1407,1407,1304,92.67945984363894,Петров Роман,Выдан
26.08.2023 - 15:46,Заказ,Диагностика,1,519,519,519,100.0,Сидоров Алексей,Выдан
26.08.2023 - 17:08,Заказ,Кабель USB - Lightning (Foxconn),1,652,652,500,76.68711656441718,Сидоров Алексей,Выдан
27.08.2023 - 10:04,Заказ,Диагностика,1,487,487,487,100.0,Петров Роман,Выдан
27.08.2023 - 10:38,Заказ,Чистка системы охлаждения с заменой термопасты,1,1460,1460,1361,93.21917808219177,Сидоров Алексей,Выдан
27.08.2023 - 15:44,Продажа,Защитное стекло 3D для iPhone 11/XR,1,529,529,480,90.73724007561437,Администратор,
27.08.2023 - 17:59,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1109,1109,1010,91.07303877366996,Петров Роман,Выдан
28.08.2023 - 10:53,Продажа,Защитное стекло 3D для iPhone 11/XR,1,502,502,454,90.43824701195219,Иванов Сергей,
28.08.2023 - 12:45,Продажа,Кабель USB - Lightning (Foxconn),1,588,588,436,74.14965986394559,Иванов Сергей,
28.08.2023 - 13:05,Заказ,Кабель USB - Lightning (Foxconn),2,612,1224,916,74.83660130718954,Иванов Сергей,Выдан
28.08.2023 - 16:03,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1284,1284,1188,92.5233644859813,Петров Роман,Выдан
29.08.2023 - 11:09,Продажа,Защитное стекло 3D для iPhone 11/XR,1,483,483,434,89.85507246376811,Администратор,
