Дата,Тип документа,Название,Количество,Цена,Сумма,Валовая прибыль (руб),Валовая прибыль (%),Сотрудник,Статус
19.08.2024 - 10:22,Заказ,Чехол силиконовый прозрачный,1,295,295,233,78.98305084745762,Петров Роман,Выдан
19.08.2024 - 10:32,Заказ,Прошивка Android/iOS,2,987,1974,1974,100.0,Петров Роман,Выдан
19.08.2024 - 10:50,Заказ,Диагностика,1,484,484,484,100.0,Администратор,Выдан
19.08.2024 - 11:00,Заказ,Диагностика,1,496,496,496,100.0,Администратор,Выдан
20.08.2024 - 11:22,Заказ,Наклейка защитного стекла (Услуга),1,198,198,198,100.0,Петров Роман,Выдан
20.08.2024 - 11:34,Заказ,Установка Windows 10/11 + Драйвера,1,1227,1227,1227,100.0,Петров Роман,Выдан
20.08.2024 - 14:00,Заказ,Установка Windows 10/11 + Драйвера,1,1261,1261,1261,100.0,Администратор,Выдан
20.08.2024 - 16:09,Заказ,SSD накопитель Kingston 240GB,1,2198,2198,756,34.394904458598724,Администратор,Выдан
20.08.2024 - 17:01,Продажа,Чехол силиконовый прозрачный,1,321,321,262,81.61993769470405,Иванов Сергей,
20.08.2024 - 17:33,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,459,459,263,57.29847494553377,Иванов Сергей,
21.08.2024 - 12:13,Заказ,Наклейка защитного стекла (Услуга),1,188,188,188,100.0,Иванов Сергей,Выдан
21.08.2024 - 13:19,Заказ,Чистка системы охлаждения с заменой термопасты,1,1489,1489,1394,93.619879113499,Иванов Сергей,Выдан
21.08.2024 - 14:42,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,458,458,255,55.67685589519651,Администратор,
21.08.2024 - 14:52,Заказ,Защитное стекло 3D для iPhone 11/XR,1,494,494,442,89.47368421052632,Администратор,Выдан
21.08.2024 - 15:57,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,3568,3568,575,16.11547085201794,Сидоров Алексей,
21.08.2024 - 16:49,Заказ,Защитное стекло 3D для iPhone 11/XR,1,456,456,406,89.03508771929825,Петров Роман,Выдан
21.08.2024 - 17:19,Заказ,Блок питания Apple 20W (Copy),1,1311,1311,905,69.03127383676583,Администратор,Выдан
22.08.2024 - 11:36,Заказ,Прошивка Android/iOS,1,998,998,998,100.0,Иванов Сергей,Выдан
22.08.2024 - 12:53,Продажа,Чехол силиконовый прозрачный,1,302,302,245,81.12582781456953,Петров Роман,
22.08.2024 - 18:23,Заказ,Наклейка защитного стекла (Услуга),1,183,183,183,100.0,Иванов Сергей,Выдан
22.08.2024 - 18:34,Заказ,Наклейка защитного стекла (Услуга),1,189,189,189,100.0,Иванов Сергей,Выдан
23.08.2024 - 12:03,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1099,1099,1004,91.3557779799818,Петров Роман,Выдан
23.08.2024 - 13:18,Заказ,Чехол силиконовый прозрачный,1,273,273,211,77.2893772893773,Петров Роман,Выдан
23.08.2024 - 13:19,Продажа,Кабель USB - Lightning (Foxconn),1,572,572,429,75.0,Иванов Сергей,
23.08.2024 - 14:42,Заказ,Наклейка защитного стекла (Услуга),1,199,199,199,100.0,Сидоров Алексей,Выдан
23.08.2024 - 15:03,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1081,1081,548,50.693802035152636,Администратор,Выдан
23.08.2024 - 15:43,Заказ,Диагностика,1,507,507,507,100.0,Иванов Сергей,Выдан
23.08.2024 - 17:41,Продажа,Защитное стекло 3D для iPhone 11/XR,1,480,480,431,89.79166666666667,Иванов Сергей,
23.08.2024 - 19:04,Заказ,Кабель USB - Lightning (Foxconn),2,611,1222,910,74.46808510638297,Сидоров Алексей,Выдан
23.08.2024 - 19:04,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1108,1108,1004,90.61371841155234,Петров Роман,Выдан
24.08.2024 - 10:02,Продажа,Чехол силиконовый прозрачный,1,283,283,225,79.50530035335689,Петров Роман,
24.08.2024 - 11:23,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1234,1234,1138,92.22042139384116,Администратор,Выдан
24.08.2024 - 12:27,Заказ,Прошивка Android/iOS,1,967,967,967,100.0,Сидоров Алексей,Выдан
24.08.2024 - 17:28,Заказ,Восстановление цепи питания,1,4815,4815,4337,90.07268951194185,Сидоров Алексей,Выдан
24.08.2024 - 19:58,Заказ,Диагностика,1,474,474,474,100.0,Администратор,Выдан
25.08.2024 - 10:17,Продажа,Кабель USB - Lightning (Foxconn),2,554,1108,798,72.0216606498195,Петров Роман,
25.08.2024 - 10:21,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1093,1093,990,90.57639524245197,Иванов Сергей,Выдан
25.08.2024 - 12:47,Заказ,Чехол силиконовый прозрачный,1,325,325,266,81.84615384615384,Иванов Сергей,Выдан
25.08.2024 - 13:03,Заказ,Дисплей iPhone 11 (Копия AAA),2,2597,5194,2388,45.976126299576435,Петров Роман,Выдан
25.08.2024 - 15:03,Заказ,Диагностика,1,455,455,455,100.0,Администратор,Выдан
25.08.2024 - 18:35,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1107,1107,572,51.67118337850045,Иванов Сергей,Выдан
25.08.2024 - 19:49,Продажа,Блок питания Apple 20W (Copy),1,1252,1252,851,67.97124600638978,Администратор,
26.08.2024 - 10:45,Заказ,Чистка системы охлаждения с заменой термопасты,1,1508,1508,1404,93.10344827586206,Администратор,Выдан
26.08.2024 - 11:46,Заказ,Дисплей iPhone 11 (Оригинал переклей),2,6001,12002,4152,34.594234294284284,Сидоров Алексей,Выдан
26.08.2024 - 13:15,Заказ,Дисплей iPhone 11 (Копия AAA),3,2252,6756,2706,40.05328596802842,Иванов Сергей,Выдан
26.08.2024 - 14:45,Заказ,Кабель USB - Lightning (Foxconn),1,583,583,440,75.47169811320755,Петров Роман,Выдан
26.08.2024 - 15:30,Заказ,Дисплей iPhone 11 (Копия AAA),1,2440,2440,1106,45.32786885245902,Сидоров Алексей,Выдан
26.08.2024 - 15:39,Заказ,Установка Windows 10/11 + Драйвера,1,1124,1124,1124,100.0,Администратор,Выдан
26.08.2024 - 16:23,Заказ,Наклейка защитного стекла (Услуга),1,212,212,212,100.0,Сидоров Алексей,Выдан
26.08.2024 - 16:31,Продажа,Чехол силиконовый прозрачный,1,326,326,265,81.28834355828221,Иванов Сергей,
26.08.2024 - 19:04,Продажа,Жесткий диск Seagate BarraCuda 1TB,1,4167,4167,1155,27.717782577393805,Администратор,
27.08.2024 - 10:58,Заказ,Дисплей iPhone 11 (Копия AAA),1,2475,2475,1087,43.91919191919192,Иванов Сергей,Выдан
27.08.2024 - 13:53,Заказ,Кабель USB - Lightning (Foxconn),1,638,638,486,76.17554858934169,Администратор,Выдан
27.08.2024 - 15:22,Заказ,Установка Windows 10/11 + Драйвера,1,1201,1201,1201,100.0,Администратор,Выдан
27.08.2024 - 16:48,Заказ,16GB USB 2.0 Flash Drive SmartBuy,1,449,449,255,56.792873051224944,Иванов Сергей,Выдан
27.08.2024 - 17:37,Заказ,Наклейка защитного стекла (Услуга),1,182,182,182,100.0,Сидоров Алексей,Выдан
27.08.2024 - 18:53,Заказ,Дисплей iPhone 11 (Копия AAA),1,2640,2640,1188,45.0,Иванов Сергей,Выдан
27.08.2024 - 19:20,Продажа,Защитное стекло 3D для iPhone 11/XR,1,511,511,462,90.41095890410958,Иванов Сергей,
28.08.2024 - 13:02,Продажа,Чехол силиконовый прозрачный,1,283,283,223,78.79858657243817,Иванов Сергей,
28.08.2024 - 14:00,Заказ,Чистка системы охлаждения с заменой термопасты,3,1396,4188,3888,92.83667621776505,Петров Роман,Выдан
28.08.2024 - 16:12,Заказ,Прошивка Android/iOS,1,965,965,965,100.0,Сидоров Алексей,Выдан
28.08.2024 - 18:31,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,456,456,255,55.92105263157895,Сидоров Алексей,
28.08.2024 - 19:24,Заказ,Дисплей iPhone 11 (Оригинал переклей),2,5006,10012,2294,22.91250499400719,Сидоров Алексей,Выдан
29.08.2024 - 10:04,Продажа,Чехол силиконовый прозрачный,1,275,275,213,77.45454545454545,Сидоров Алексей,
29.08.2024 - 10:52,Заказ,Наклейка защитного стекла (Услуга),1,189,189,189,100.0,Петров Роман,Выдан
29.08.2024 - 12:49,Заказ,Восстановление цепи питания,3,4592,13776,12348,89.63414634146342,Администратор,Выдан
30.08.2024 - 11:16,Заказ,Наклейка защитного стекла (Услуга),1,211,211,211,100.0,Сидоров Алексей,Выдан
30.08.2024 - 11:17,Заказ,Диагностика,1,494,494,494,100.0,Петров Роман,Выдан
30.08.2024 - 11:36,Заказ,Дисплей iPhone 11 (Копия AAA),1,2576,2576,1189,46.15683229813665,Иванов Сергей,Выдан
30.08.2024 - 12:25,Продажа,Защитное стекло 3D для iPhone 11/XR,1,540,540,489,90.55555555555556,Сидоров Алексей,
30.08.2024 - 14:06,Заказ,Чехол силиконовый прозрачный,1,298,298,237,79.53020134228188,Сидоров Алексей,Выдан
30.08.2024 - 16:55,Заказ,Восстановление цепи питания,1,4720,4720,4217,89.34322033898306,Иванов Сергей,Выдан
31.08.2024 - 11:38,Продажа,Чехол силиконовый прозрачный,1,292,292,234,80.13698630136986,Петров Роман,
31.08.2024 - 13:27,Заказ,Чехол силиконовый прозрачный,1,273,273,211,77.2893772893773,Сидоров Алексей,Выдан
31.08.2024 - 16:16,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1237,1237,1135,91.75424413904608,Администратор,Выдан
31.08.2024 - 18:34,Заказ,Дисплей iPhone 11 (Оригинал переклей),1,4986,4986,1054,21.139189731247495,Иванов Сергей,Выдан
31.08.2024 - 19:16,Заказ,Наклейка защитного стекла (Услуга),1,199,199,199,100.0,Иванов Сергей,Выдан
01.09.2024 - 11:15,Продажа,Кабель USB - Lightning (Foxconn),1,585,585,436,74.52991452991454,Петров Роман,
01.09.2024 - 11:40,Продажа,Защитное стекло 3D для iPhone 11/XR,1,502,502,451,89.8406374501992,Петров Роман,
01.09.2024 - 11:52,Заказ,Диагностика,1,488,488,488,100.0,Администратор,Выдан
01.09.2024 - 12:00,Продажа,Чехол силиконовый прозрачный,1,270,270,208,77.03703703703704,Сидоров Алексей,
01.09.2024 - 12:44,Продажа,16GB USB 2.0 Flash Drive SmartBuy,1,445,445,255,57.30337078651685,Администратор,
01.09.2024 - 13:28,Заказ,Дисплей iPhone 11 (Копия AAA),1,2594,2594,1192,45.95219737856592,Петров Роман,Выдан
01.09.2024 - 16:21,Заказ,Чистка системы охлаждения с заменой термопасты,1,1550,1550,1454,93.80645161290323,Администратор,Выдан
01.09.2024 - 17:33,Заказ,Восстановление цепи питания,1,4459,4459,3950,88.58488450325184,Администратор,Выдан
01.09.2024 - 17:50,Заказ,Установка Windows 10/11 + Драйвера,1,1259,1259,1259,100.0,Иванов Сергей,Выдан
01.09.2024 - 18:51,Продажа,Чехол силиконовый прозрачный,1,308,308,247,80.1948051948052,Иванов Сергей,
02.09.2024 - 10:03,Заказ,Аккумулятор Samsung Galaxy A51 (EB-BA515),1,1315,1315,766,58.250950570342205,Иванов Сергей,Выдан
02.09.2024 - 11:37,Заказ,Кабель USB - Lightning (Foxconn),1,648,648,491,75.77160493827161,Петров Роман,Выдан
02.09.2024 - 12:03,Заказ,Прошивка Android/iOS,1,962,962,962,100.0,Сидоров Алексей,Выдан
02.09.2024 - 13:11,Заказ,Замена разъема зарядки (MicroUSB/Type-C),1,1090,1090,993,91.10091743119267,Администратор,Выдан
02.09.2024 - 15:27,Продажа,Блок питания Apple 20W (Copy),1,1107,1107,707,63.866305329719964,Петров Роман,
02.09.2024 - 17:17,Заказ,Кабель USB - Lightning (Foxconn),1,644,644,497,77.17391304347827,Администратор,Выдан
